"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","FishBarcode","Dissector","Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"3194","MSB:Fish:4031",1977,9,30,"MSB 4031-1","JAR11705F","EO","GC","07-29-2025",NA,39,31,531,"impact","impact_1971-1980",34.859396,-106.720148,"trem.unclear",0
"3195","MSB:Fish:4031",1977,9,30,"MSB 4031-2","JAR11706F","EO","GC","07-29-2025",NA,42,34,617,"impact","impact_1971-1980",34.859396,-106.720148,"trem.unclear",0
"3196","MSB:Fish:4031",1977,9,30,"MSB 4031-3","JAR11704F","BP","BP","07-29-2025",NA,46,37,987,"impact","impact_1971-1980",34.859396,-106.720148,"trem.unclear",0
"3197","MSB:Fish:4045",1977,5,12,"MSB 4045-4","JAR11639F","BP","GC","07-21-2025","F",49,39,1916,"impact","impact_1971-1980",34.864295,-106.72527,"trem.unclear",0
"3198","MSB:Fish:4045",1977,5,12,"MSB 4045-5","JAR11630F","EO","JG","07-21-2025","F",49,41,1667,"impact","impact_1971-1980",34.864295,-106.72527,"trem.unclear",0
"3199","MSB:Fish:4045",1977,5,12,"MSB 4045-3","JAR11636F","EO","BP","07-21-2025",NA,46,36,1210,"impact","impact_1971-1980",34.864295,-106.72527,"trem.unclear",0
"3200","MSB:Fish:4045",1977,5,12,"MSB 4045-2","JAR11633F","BP","JG","07-21-2025",NA,49,39,1415,"impact","impact_1971-1980",34.864295,-106.72527,"trem.unclear",0
"3201","MSB:Fish:4045",1977,5,12,"MSB 4045-1","JAR11631F","EO","GC","07-21-2025","F",53,44,2208,"impact","impact_1971-1980",34.864295,-106.72527,"trem.unclear",0
"3202","MSB:Fish:4075",1977,6,9,"MSB 4075-5","JAR11748F","EO","JG","07-31-2025","F",47,39,1239,"impact","impact_1971-1980",34.848054,-106.716649,"trem.unclear",0
"3203","MSB:Fish:4075",1977,6,9,"MSB 4075-4","JAR11723F","JG","JG","07-31-2025","F",46,38,1077,"impact","impact_1971-1980",34.848054,-106.716649,"trem.unclear",0
"3204","MSB:Fish:4075",1977,6,9,"MSB 4075-1","JAR11721F","EO","GC","07-31-2025",NA,50,41,1450,"impact","impact_1971-1980",34.848054,-106.716649,"trem.unclear",0
"3205","MSB:Fish:4075",1977,6,9,"MSB 4075-3","JAR11724F","EO","JG","07-31-2025","F",45,36,978,"impact","impact_1971-1980",34.848054,-106.716649,"trem.unclear",0
"3206","MSB:Fish:4075",1977,6,9,"MSB 4075-2","JAR11720F","JG","GC","07-31-2025",NA,52,43,1701,"impact","impact_1971-1980",34.848054,-106.716649,"trem.unclear",0
"3207","MSB:Fish:4101",1977,5,12,"MSB 4101-1","JAR11747F","EO","EO","07-31-2025",NA,51,43,1591,"impact","impact_1971-1980",34.857048,-106.719821,"trem.unclear",0
"3208","MSB:Fish:4101",1977,5,12,"MSB 4101-5","JAR11739F","EO","GC","07-31-2025",NA,42,43,757,"impact","impact_1971-1980",34.857048,-106.719821,"trem.unclear",0
"3209","MSB:Fish:4101",1977,5,12,"MSB 4101-3","JAR11745F","EO","EO","07-31-2025","F",43,35,804,"impact","impact_1971-1980",34.857048,-106.719821,"trem.unclear",0
"3210","MSB:Fish:4101",1977,5,12,"MSB 4101-2","JAR11744F","JG","GC","07-31-2025",NA,43,35,1041,"impact","impact_1971-1980",34.857048,-106.719821,"trem.unclear",0
"3211","MSB:Fish:4101",1977,5,12,"MSB 4101-4","JAR11742F","JG","CLW GC","07-31-2025",NA,45,36,967,"impact","impact_1971-1980",34.857048,-106.719821,"trem.unclear",0
"3212","MSB:Fish:4114",1977,5,13,"MSB 4114-1","JAR11756F","EO","EO","08-01-2025","F",52,42,1845,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3213","MSB:Fish:4114",1977,5,13,"MSB 4114-5","JAR11750F","EO","EO","08-01-2025",NA,47,38,1113,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3214","MSB:Fish:4114",1977,5,13,"MSB 4114-2","JAR11754F","JG","CLW","08-01-2025",NA,50,43,1512,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3215","MSB:Fish:4114",1977,5,13,"MSB 4114-4","JAR11751F","JG","JG","08-01-2025","F",47,40,1284,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3216","MSB:Fish:4114",1977,5,13,"MSB 4114-3","JAR11753F","EO","GC","08-01-2025",NA,51,43,1646,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3217","MSB:Fish:4157",1977,8,5,"MSB 4157-4","JAR11814F","EO","BP","08-07-2025",NA,52,42,1284,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3218","MSB:Fish:4157",1977,8,5,"MSB 4157-2","JAR11816F","JG","JG","08-07-2025","F",55,46,1521,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3219","MSB:Fish:4157",1977,8,5,"MSB 4157-5","JAR11811F","JG","JG","08-07-2025","F",50,43,1300,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3220","MSB:Fish:4157",1977,8,5,"MSB 4157-3","JAR11810F","EO","EO","08-07-2025",NA,52,43,1367,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3221","MSB:Fish:4157",1977,8,5,"MSB 4157-1","JAR11813F","EO","JG","08-07-2025",NA,61,52,2325,"impact","impact_1971-1980",34.905272,-106.685564,"trem.unclear",0
"3222","MSB:Fish:4174",1977,8,4,"MSB 4174-1","JAR11768F","BP","JG","08-01-2025",NA,32,26,277,"impact","impact_1971-1980",34.859396,-106.720148,"trem.unclear",0
"3223","MSB:Fish:4174",1977,8,4,"MSB 4174-5","JAR11759F","BP","EO","08-01-2025","F",36,29,468,"impact","impact_1971-1980",34.859396,-106.720148,"trem.unclear",0
"3224","MSB:Fish:4174",1977,8,4,"MSB 4174-3","JAR11760F","BP","JG","08-01-2025",NA,40,32,646,"impact","impact_1971-1980",34.859396,-106.720148,"trem.unclear",0
"3225","MSB:Fish:4174",1977,8,4,"MSB 4174-4","JAR11757F","EO","EO","08-01-2025","F",36,28,435,"impact","impact_1971-1980",34.859396,-106.720148,"trem.unclear",0
"3226","MSB:Fish:4174",1977,8,4,"MSB 4174-2","JAR11765F","BP","BP","08-01-2025","F",37,29,419,"impact","impact_1971-1980",34.859396,-106.720148,"trem.unclear",0
"3227","MSB:Fish:43375",1999,8,25,"MSB 43375-4","JAR11727F","EO","GC","07-31-2025",NA,47,37,879,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unclear",0
"3228","MSB:Fish:43375",1999,8,25,"MSB 43375-3","JAR11736F","JG","JG","07-31-2025",NA,43,34,758,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unclear",0
"3229","MSB:Fish:43375",1999,8,25,"MSB 43375-2","JAR11733F","EO","EO","07-31-2025",NA,45,36,861,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unclear",0
"3230","MSB:Fish:43375",1999,8,25,"MSB 43375-1","JAR11735F","JG","GC","07-31-2025",NA,51,40,1203,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unclear",0
"3231","MSB:Fish:43375",1999,8,25,"MSB 43375-5","JAR11730F","JG","CLW","07-31-2025",NA,36,28,454,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unclear",0
"3232","MSB:Fish:4391",1978,8,16,"MSB 4391-2","JAR11778F","EO","CW","08-04-2025",NA,39,32,525,"impact","impact_1971-1980",34.986117,-106.686021,"trem.unclear",0
"3233","MSB:Fish:4391",1978,8,16,"MSB 4391-3","JAR11784F","BP","CW","08-04-2025",NA,39,31,520,"impact","impact_1971-1980",34.986117,-106.686021,"trem.unclear",0
"3234","MSB:Fish:4391",1978,8,16,"MSB 4391-5","JAR11775F","BP","JG","08-04-2025","F",43,34,795,"impact","impact_1971-1980",34.986117,-106.686021,"trem.unclear",0
"3235","MSB:Fish:4391",1978,8,16,"MSB 4391-4","JAR11781F","EO","EO","08-04-2025",NA,42,34,729,"impact","impact_1971-1980",34.986117,-106.686021,"trem.unclear",0
"3236","MSB:Fish:4391",1978,8,16,"MSB 4391-1","JAR11783F","BP","JG","08-04-2025",NA,43,35,816,"impact","impact_1971-1980",34.986117,-106.686021,"trem.unclear",0
"3237","MSB:Fish:4781",1977,8,4,"MSB 4781-3","JAR11851F","EO","EO","08-11-2025",NA,32,27,313,"impact","impact_1971-1980",35.133568,-106.693327,"trem.unclear",0
"3238","MSB:Fish:4781",1977,8,4,"MSB 4781-5","JAR11868F","EO","EO","08-11-2025","F",32,26,279,"impact","impact_1971-1980",35.133568,-106.693327,"trem.unclear",0
"3239","MSB:Fish:4781",1977,8,4,"MSB 4781-2","JAR11848F","EO","EO","08-11-2025",NA,43,34,764,"impact","impact_1971-1980",35.133568,-106.693327,"trem.unclear",0
"3240","MSB:Fish:4781",1977,8,4,"MSB 4781-1","JAR11845F","EO","CW","08-11-2025",NA,34,28,411,"impact","impact_1971-1980",35.133568,-106.693327,"trem.unclear",0
"3241","MSB:Fish:4781",1977,8,4,"MSB 4781-4","JAR11854F","BP","EO","08-11-2025","F",32,25,222,"impact","impact_1971-1980",35.133568,-106.693327,"trem.unclear",0
"3242","MSB:Fish:5007",1977,7,6,"MSB 5007-3","JAR11867F","EO","CW","08-11-2025",NA,32,25,304,"control","control_1971-1980",35.232431,-106.594272,"trem.unclear",0
"3243","MSB:Fish:5007",1977,7,6,"MSB 5007-5","JAR11864F","EO","CW","08-11-2025",NA,32,25,262,"control","control_1971-1980",35.232431,-106.594272,"trem.unclear",0
"3244","MSB:Fish:5007",1977,7,6,"MSB 5007-3","JAR11862F","EO","CW","08-11-2025",NA,34,27,338,"control","control_1971-1980",35.232431,-106.594272,"trem.unclear",0
"3245","MSB:Fish:5007",1977,7,6,"MSB 5007-1","JAR11859F","EO","JG","08-11-2025",NA,47,39,959,"control","control_1971-1980",35.232431,-106.594272,"trem.unclear",0
"3246","MSB:Fish:5007",1977,7,6,"MSB 5007-4","JAR11865F","EO","CW","08-11-2025",NA,35,29,379,"control","control_1971-1980",35.232431,-106.594272,"trem.unclear",0
"3247","MSB:Fish:5250",1986,7,13,"MSB 5250-4","JAR11817F","EO","CW","08-11-2025",NA,35,28,450,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3248","MSB:Fish:5250",1986,7,13,"MSB 5250-5","JAR11820F","BP","CW","08-11-2025",NA,33,26,334,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3249","MSB:Fish:5250",1986,7,13,"MSB 5250-3","JAR11822F","BP","CW","08-11-2025",NA,45,36,1024,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3250","MSB:Fish:5250",1986,7,13,"MSB 5250-1","JAR11821F","BP","EO","08-11-2025","F",48,39,1206,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3251","MSB:Fish:5250",1986,7,13,"MSB 5250-2","JAR11819F","BP","CW","08-11-2025",NA,51,43,1535,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3252","MSB:Fish:5806",1987,9,9,"MSB 5806-1","JAR11767F","EO","JG","08-01-2025",NA,50,41,1681,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3253","MSB:Fish:5806",1987,9,9,"MSB 5806-3","JAR11764F","EO","GC","08-01-2025",NA,37,30,562,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3254","MSB:Fish:5806",1987,9,9,"MSB 5806-2","JAR11770F","JG","GC","08-01-2025",NA,49,40,1490,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3255","MSB:Fish:5806",1987,9,9,"MSB 5806-5","JAR11761F","EO","EO","08-01-2025",NA,36,29,545,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3256","MSB:Fish:5806",1987,9,9,"MSB 5806-4","JAR11762F","JG","CW","08-01-2025",NA,41,33,704,"control","control_1981-1990",35.322164,-106.557448,"trem.unclear",0
"3257","MSB:Fish:5817",1987,9,10,"MSB 5817-1","JAR11774F","EO","CW","08-04-2025",NA,56,45,1611,"impact","impact_1981-1990",34.905272,-106.685564,"trem.unclear",0
"3258","MSB:Fish:5817",1987,9,10,"MSB 5817-3","JAR11780F","EO","CW","08-04-2025",NA,53,43,1548,"impact","impact_1981-1990",34.905272,-106.685564,"trem.unclear",0
"3259","MSB:Fish:5817",1987,9,10,"MSB 5817-4","JAR11777F","BP","EO","08-04-2025","F",50,40,1098,"impact","impact_1981-1990",34.905272,-106.685564,"trem.unclear",0
"3260","MSB:Fish:5817",1987,9,10,"MSB 5817-5","JAR11782F","EO","CW","08-04-2025",NA,40,33,563,"impact","impact_1981-1990",34.905272,-106.685564,"trem.unclear",0
"3261","MSB:Fish:5817",1987,9,10,"MSB 5817-2","JAR11779F","BP","CW","08-04-2025",NA,57,45,1588,"impact","impact_1981-1990",34.905272,-106.685564,"trem.unclear",0
"3262","MSB:Fish:5828",1987,9,10,"MSB 5828-5","JAR11771F","EO","CW","08-04-2025",NA,42,33,561,"impact","impact_1981-1990",34.875039,-106.717581,"trem.unclear",0
"3263","MSB:Fish:5828",1987,9,10,"MSB 5828-2","JAR11766F","EO","CW","08-04-2025",NA,43,35,813,"impact","impact_1981-1990",34.875039,-106.717581,"trem.unclear",0
"3264","MSB:Fish:5828",1987,9,10,"MSB 5282-1","JAR11763F","EO","CW","08-04-2025",NA,49,40,1320,"impact","impact_1981-1990",34.875039,-106.717581,"trem.unclear",0
"3265","MSB:Fish:5828",1987,9,10,"MSB 5828-3","JAR11772F","EO","MV","08-04-2025",NA,39,31,514,"impact","impact_1981-1990",34.875039,-106.717581,"trem.unclear",1
"3266","MSB:Fish:5828",1987,9,10,"MSB 5828-4","JAR11769F","BP","JG","08-04-2025","F",37,30,514,"impact","impact_1981-1990",34.875039,-106.717581,"trem.unclear",0
"3267","MSB:Fish:611",1949,10,28,"MSB 611-4","JAR11743F","EO","CLW","07-31-2025",NA,51,42,1109,"impact","impact_1941-1950",35.155761,-106.655157,"trem.unclear",0
"3268","MSB:Fish:611",1949,10,28,"MSB 611-3","JAR11740F","EO","EO","07-31-2025","F",46,37,785,"impact","impact_1941-1950",35.155761,-106.655157,"trem.unclear",0
"3269","MSB:Fish:611",1949,10,28,"MSB 611-5","JAR11738F","EO","EO","07-31-2025","F",38,30,482,"impact","impact_1941-1950",35.155761,-106.655157,"trem.unclear",0
"3270","MSB:Fish:611",1949,10,28,"MSB 611-1","JAR11741F","EO","GC","07-31-2025",NA,49,39,957,"impact","impact_1941-1950",35.155761,-106.655157,"trem.unclear",0
"3271","MSB:Fish:611",1949,10,28,"MSB 611-2","JAR11746F","EO","GC","07-31-2025",NA,46,37,870,"impact","impact_1941-1950",35.155761,-106.655157,"trem.unclear",0
"3272","MSB:Fish:612",1939,1,28,"MSB 612-3","JAR11788F","EO","EO","08-05-2025","F",45,37,858,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3273","MSB:Fish:612",1939,1,28,"MSB 612-5","JAR11789F","EO","CW","08-05-2025",NA,37,30,397,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3274","MSB:Fish:612",1939,1,28,"MSB 612-4","JAR11792F","JG","CW","08-07-2025",NA,38,32,547,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3275","MSB:Fish:612",1939,1,28,"MSB 612-3","JAR11791F","EO","CW","08-05-2025",NA,49,40,1047,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3276","MSB:Fish:612",1939,1,28,"MSB 612-1","JAR11790F","JG","JG","08-05-2025",NA,54,45,1686,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3277","MSB:Fish:613",1938,10,19,"MSB 613-3","JAR11686F","EO","EO","07-28-2025","F",62,49,1963,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3278","MSB:Fish:613",1938,10,19,"MSB 613-4","JAR11678F","BP","JG","07-28-2025",NA,59,48,1838,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3279","MSB:Fish:613",1938,10,19,"MSB 613-1","JAR1180F","EO","CLW","07-28-2025","F",63,52,2583,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3280","MSB:Fish:613",1938,10,19,"MSB 613-2","JAR11683F","BP","GC","07-28-2025",NA,72,57,3631,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3281","MSB:Fish:613",1938,10,19,"MSB 613-5","JAR11677F","EO","CLW","07-28-2025",NA,50,42,1308,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3282","MSB:Fish:622",1939,2,26,"MSB 622-2","JAR11734F","BP","CLW","07-29-2025",NA,75,59,4394,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3283","MSB:Fish:622",1939,2,26,"MSB 622-4","JAR11731F","BP","BP","07-29-2025",NA,73,58,4940,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3284","MSB:Fish:622",1939,2,26,"MSB 622-3","JAR11729F","EO","JG","07-29-2025",NA,76,60,4034,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3285","MSB:Fish:622",1939,2,26,"MSB 622-5","JAR11726F","EO","EO","07-29-2025",NA,50,40,1172,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3286","MSB:Fish:622",1939,2,26,"MSB 622-1","JAR11732F","EO","CLW","07-29-2025",NA,70,56,3074,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3287","MSB:Fish:630",1938,12,2,"MSB 630-4","JAR11752F","EO","GC","08-01-2025",NA,48,38,924,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3288","MSB:Fish:630",1938,12,2,"MSB 630-2","JAR11749F","EO","BP","08-01-2025",NA,49,40,1051,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3289","MSB:Fish:630",1938,12,2,"MSB 630-5","JAR11737F","JG","CLW","08-01-2025",NA,41,35,642,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3290","MSB:Fish:630",1938,12,2,"MSB 630-1","JAR11755F","JG","JG","08-01-2025","F",44,35,722,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3291","MSB:Fish:630",1938,12,2,"MSB 630-3","JAR11758F","JG","CLW","08-01-2025",NA,47,37,965,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3292","MSB:Fish:6303",1988,11,15,"MSB 6303-3","JAR11825F","EO","CW","08-11-2025",NA,60,49,2374,"impact","impact_1981-1990",35.014147,-106.665834,"trem.unclear",0
"3293","MSB:Fish:6303",1988,11,15,"MSB 6303-1","JAR11823F","BP","JG","08-11-2025","F",57,46,2269,"impact","impact_1981-1990",35.014147,-106.665834,"trem.unclear",0
"3294","MSB:Fish:6303",1988,11,15,"MSB 6303-5","JAR11826F","BP","CW","08-11-2025",NA,55,44,1739,"impact","impact_1981-1990",35.014147,-106.665834,"trem.unclear",0
"3295","MSB:Fish:6303",1988,11,15,"MSB 6303-4","JAR11824F","BP","CW","08-11-2025",NA,61,51,2381,"impact","impact_1981-1990",35.014147,-106.665834,"trem.unclear",0
"3296","MSB:Fish:6303",1988,11,15,"MSB 6303-2","JAR11827F","EO","CW","08-11-2025",NA,53,43,1222,"impact","impact_1981-1990",35.014147,-106.665834,"trem.unclear",0
"3297","MSB:Fish:632",1959,2,5,"MSB 632-3","JAR11796F","JG","CW","08-04-2025","F",51,40,1082,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3298","MSB:Fish:632",1939,2,5,"MSB 632-2","JAR11794F","JG","CW","08-04-2025",NA,41,33,615,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3299","MSB:Fish:632",1939,2,5,"MSB 632-1","JAR11793F","JG","CLW","08-04-2025","F",56,48,2023,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3300","MSB:Fish:632",1959,2,5,"MSB 632-5","JAR11797F","JG","MV","08-04-2025",NA,75,62,4419,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3301","MSB:Fish:632",1939,2,5,"MSB 632-2","JAR11794F","JG","CW","08-04-2025",NA,67,56,3607,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3302","MSB:Fish:637",1941,9,14,"MSB 637-4","JAR11801F","EO","JG","08-05-2025",NA,37,29,335,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unclear",0
"3303","MSB:Fish:637",1941,9,14,"MSB 637-5","JAR11800F","JG","CW","08-05-2025",NA,36,30,346,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unclear",0
"3304","MSB:Fish:637",1941,9,14,"MSB 637-3","JAR11798F","JG","JG","08-05-2025",NA,38,33,509,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unclear",0
"3305","MSB:Fish:637",1941,9,14,"MSB 637-2","JAR11803F","EO","EO","08-05-2025","F",41,33,462,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unclear",0
"3306","MSB:Fish:637",1941,9,14,"MSB 637-1","JAR11806F","JG","CW","08-05-2025",NA,52,45,1192,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unclear",0
"3307","MSB:Fish:646",1939,6,13,"MSB 646-3","JAR11842F","EO","BP","08-11-2025",NA,46,37,1079,"impact","impact_1931-1940",35.197329,-106.642983,"trem.unclear",0
"3308","MSB:Fish:646",1939,6,13,"MSB 646-2","JAR11839F","BP","BP","08-11-2025",NA,37,31,557,"impact","impact_1931-1940",35.197329,-106.642983,"trem.unclear",0
"3309","MSB:Fish:646",1939,6,13,"MSB 646-4","JAR11836F","EO","JG","08-11-2025","F",30,25,290,"impact","impact_1931-1940",35.197329,-106.642983,"trem.unclear",0
"3310","MSB:Fish:646",1939,6,13,"MSB 646-1","JAR11834F","EO","CW","08-11-2025",NA,44,36,932,"impact","impact_1931-1940",35.197329,-106.642983,"trem.unclear",0
"3311","MSB:Fish:658",1939,1,30,"MSB 658-2","JAR11684F","EO","GC","07-28-2025",NA,43,34,582,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3312","MSB:Fish:658",1939,1,30,"MSB 658-1","JAR11681F","BP","CLW","07-28-2025","F",42,33,574,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3313","MSB:Fish:658",1939,1,30,"MSB 658-3","JAR11687F","BP","GC","07-28-2025",NA,30,22,213,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3314","MSB:Fish:658",1939,1,30,"MSB 658-5","JAR11702F","EO","CLW","07-28-2025",NA,39,30,427,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3315","MSB:Fish:658",1939,1,30,"MSB 658-4","JAR11701F","EO","EO","07-28-2025",NA,43,34,654,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unclear",0
"3316","MSB:Fish:667",1947,10,25,"MSB 667-3","JAR11672F","EO","CLW","07-28-2025",NA,47,38,876,"control","control_1941-1950",35.380629,-106.503529,"trem.unclear",0
"3317","MSB:Fish:667",1947,10,25,"MSB 667-4","JAR11676F","BP","EO","07-28-2025",NA,44,35,779,"control","control_1941-1950",35.380629,-106.503529,"trem.unclear",0
"3318","MSB:Fish:667",1947,10,25,"MSB 667-5","JAR11675F","EO","EO","07-28-2025","F",47,37,864,"control","control_1941-1950",35.380629,-106.503529,"trem.unclear",0
"3319","MSB:Fish:667",1947,10,25,"MSB 667-1","JAR11674F","BP","BP","07-28-2025",NA,51,41,1178,"control","control_1941-1950",35.380629,-106.503529,"trem.unclear",0
"3320","MSB:Fish:667",1947,10,25,"MSB 667-2","JAR11671F","BP","EO","07-28-2025","F",44,35,784,"control","control_1941-1950",35.380629,-106.503529,"trem.unclear",0
"3321","MSB:Fish:679",1942,2,28,"MSB 679-4","JAR11831F","EO","CLW","08-07-2025","F",62,54,2530,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3322","MSB:Fish:679",1942,2,28,"MSB 679-5","JAR11832F","JG","CW","08-07-2025",NA,34,27,314,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3323","MSB:Fish:679",1942,2,28,"MSB 679-2","JAR11828F","EO","CW","08-07-2025","F",68,55,3294,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3324","MSB:Fish:679",1942,2,28,"MSB 679-6","JAR11838F","EO","CW","08-07-2025",NA,69,57,3902,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3325","MSB:Fish:679",1942,2,28,"MSB 679-1","JAR11830F","JG","CW","08-07-2025",NA,51,42,1331,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3326","MSB:Fish:679",1942,2,28,"MSB 679-3","JAR11829F","JG","CW","08-07-2025",NA,43,35,710,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3327","MSB:Fish:679",1942,2,28,"MSB 679-10","JAR11837F","BP","CW","08-07-2025",NA,48,39,1139,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3328","MSB:Fish:679",1942,2,28,"MSB 679-9","JAR11843F","EO","CW","08-07-2025",NA,34,28,346,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3329","MSB:Fish:679",1942,2,28,"MSB 679-7","JAR11840F","BP","CW","08-07-2025",NA,46,36,858,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3330","MSB:Fish:679",1942,2,28,"MSB 679-8","JAR11835F","BP","EO CW","08-07-2025",NA,32,27,378,"control","control_1941-1950",35.37417,-106.49278,"trem.unclear",0
"3331","MSB:Fish:680",1959,2,24,"MSB 680-5","JAR11628F","EO","JG","07-23-2025",NA,42,34,600,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3332","MSB:Fish:680",1959,2,24,"MSB 680-2","JAR11638F","BP","JG","07-23-2025",NA,54,41,1494,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3333","MSB:Fish:680",1959,2,24,"MSB 680-3","JAR11632F","EO","GC","07-23-2025",NA,63,51,2575,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3334","MSB:Fish:680",1959,2,24,"MSB 680-1","JAR11629F","EO","JG GC","07-23-2025","F",40,33,661,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3335","MSB:Fish:680",1959,2,24,"MSB 680-4","JAR11635F","BP","EO GC","07-23-2025",NA,69,54,3918,"impact","impact_1951-1960",34.987044,-106.690293,"trem.unclear",0
"3336","MSB:Fish:68516",1984,8,16,"MSB 68516-5","JAR11850F","EO","BP","08-12-2025",NA,39,31,483,"control","control_1981-1990",35.211416,-106.612833,"trem.unclear",0
"3337","MSB:Fish:68516",1984,8,16,"MSB 68516-4","JAR11853F","BP","CW","08-12-2025",NA,35,28,326,"control","control_1981-1990",35.211416,-106.612833,"trem.unclear",0
"3338","MSB:Fish:68516",1984,8,16,"MSB 68516-3","JAR11856F","EO","CW","08-12-2025",NA,38,30,429,"control","control_1981-1990",35.211416,-106.612833,"trem.unclear",0
"3339","MSB:Fish:68516",1984,8,16,"MSB 68516-2","JAR11869F","BP","EO","08-12-2025","F",35,28,409,"control","control_1981-1990",35.211416,-106.612833,"trem.unclear",0
"3340","MSB:Fish:68516",1984,8,16,"MSB 68516-1","JAR11872F","EO","EO","08-12-2025","F",36,29,408,"control","control_1981-1990",35.211416,-106.612833,"trem.unclear",0
