,InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified,CI,decade,IndividualFishID,Dissector,DissectionDate,Sex,TotalLength_mm,StandardLength_mm,weight_mg,ARTHROPODS_GUTCONTENTS,NotesOnSpecimenPriorToDissection,Skin,BuccalCavity,BodyCavity,CYST.SMALL.PectoralFin,PelvicFin,MONO.G.AnalFin,CYST.FIN.CaudalFin,CYST.SMALL.CaudalFin,CYST.UNKN.CAUDALFIN,CYST.BIG.CAUDALFIN,DorsalFin,Gonad,ACANTH.NEMOR.Liver,META.BOLISM.LIVER,Spleen,CYST.UNK.SPLEEN,TREM.POST.Kidney,TREM.POS.Eye,TREM.POST.Eye,TREM.IS.Eye,TREM.SHY.EYE,TREM.SCORP.EYE,Heart,MYX.STWY.GallBladder,CYST.UNK.GALLBLADDER,Stomach,NEM.OODLE.INTESTINE,NEM.W.INTESTINE,NEM.ESIS.INTESTINE,NEM.UNK.INTESTINE,NEM.LARV.INTESTINE,TREM.GA.Intestine,CEST.WOAD.Intestine,CEST.MIPI.INTESTINE,CEST.TIRGA.INTESTINE,CEST.PROT.Intestine,CEST.UNK.INTESTINE,CEST.Y.INTESTINE,NEM.LARV.CONNECTIVETISSUE,ACANTH.BLVE.CONNECTIVETISSUE,ACANTH.NEMOR.CONNECTIVETISSUE,MYX.STWY.CONNECTIVETISSUE,META.BOLISM.CONNECTIVETISSUE,TREM.IS.CONNECTIVETISSUE,TREM.POS.ConnectiveTissue,TREM.POST.ConnectiveTissue,TREM.UNK.CONNECTIVETISSUE,CYST.UNK.ConnectiveTissue,META.Z.Gill,MONO.SASE.Gill,MYX.THIN.GILL,MYX.UPC.GILL,CYST.UNK.GILL,NEM.OODLE.FLUSH,NEM.PRETZ.FLUSH,ACANTH.NEMOR.FLUSH,TREM.POS.FLUSH,TREM.POST.FLUSH,TREM.IS.FLUSH,META.BOLISM.FLUSH,CEST.MIPI.Flush,CEST.PROT.Flush,CEST.UNK.FLUSH,ACANTH.NEMOR.VOUCH,ACANTH.BLVE.VOUCH,CEST.PROT.VOUCH,CEST.WOAD.VOUCH,CEST.MIPI.VOUCH,CEST.TRIGA.VOUCH,CEST.UNK.VOUCH,CEST.Y.VOUCH,META.BOLISM.VOUCH,META.Z.VOUCH,NEM.PRETZ.VOUCH,NEM.OODLE.VOUCH,NEM.ESIS.VOUCH,NEM.W.VOUCH,NEM.LARV.VOUCH,TREM.GA.VOUCH,TREM.SCORP.VOUCH,TREM.SHY.VOUCH,TREM.IS.VOUCH,TREM.POS.VOUCH,TREM.POST.VOUCH,TREM.UNK.VOUCH,MONO.SASE.VOUCH,MONO.G.VOUCH,MYX.STWY.VOUCH,MYX.THIN.VOUCH,MYX.UPC.VOUCH,CYST.FIN.VOUCH,CYST.UNKN.VOUCH,MONO.SASE.SLIDE
,TU,,115181,224,Gambusia affinis,,,,,,,,,,,,,"Pearl River along right bank 0.5 mi below Richardson Landing, 1.5 mi SE of Bogalusa",,,1979,10,25,RD Suttkus and P Sorensen,,,,,,,,115181_01,IJ,08/09/2024,NA,33,26,281,NA,Randomly selecting from 43 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,TU,,148200,8,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank 1.0 mile below Hwy 26,,,1987,4,2,Suttkus and Caruso,,,,,,,,148200_04,IJ DMDM,08/09/2024,NA,28,21,159,NA,5 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,148200,8,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank 1.0 mile below Hwy 26,,,1987,4,2,Suttkus and Caruso,,,,,,,,148200_01,JT GMC,08/09/2024,NA,31,25,220,NA,5 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,TU,,171835,10,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank opposite Bogalusa Creek.,,,1994,10,15,RD Suttkus and JS Suttkus,,,,,,,,171835_01,KL,08/09/2024,NA,29,23,150,NA,Randomly selected from 5 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,TU,,171835,10,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank opposite Bogalusa Creek.,,,1994,10,15,RD Suttkus and JS Suttkus,,,,,,,,171835_02,IJ,08/09/2024,NA,28,23,144,NA,Randomly selected from 5 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,TU,,171835,10,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank opposite Bogalusa Creek.,,,1994,10,15,RD and JS Suttkus,,,,,,,,171835_03,DJB,08/09/2024,NA,29,22,136,Y,Randomly selected from 5 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,115181,224,Gambusia affinis,,,,,,,,,,,,,"Pearl River along right bank 0.5 mi below Richardson Landing, 1.5 mi SE of Bogalusa",,,1979,10,25,RD Suttkus and P Sorensen,,,,,,,,115181_03,sc,08/13/2024,na,31,24,203,y,Randomly selecting from 43 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
,TU,,115181,224,Gambusia affinis,,,,,,,,,,,,,"Pearl River along right bank 0.5 mi below Richardson Landing, 1.5 mi SE of Bogalusa",,,1979,10,25,RD Suttkus and P Sorensen,,,,,,,,115181_02,DJB JT KL GMC,08/13/2024,NA,29,24,216,NA,Randomly selecting from 43 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0
,TU,,31064,8,Gambusia affinis,,,,,,,,,,,,,"PR AT RIVER MILE 53.7, 23 MILES SE OF BOGALUSA",,,1963,8,30,SUTTKUS AND GUNNING,,,,,,,,31064_04,IJ KL,08/13/2024,M,29,23,133,NA,SELECTED FROM A GROUP OF 6 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31257,8,Gambusia affinis,,,,,,,,,,,,,PR BETWEEN MOUTH OF COBURN AND BOGALUSA CREEK,,,1963,7,11,SUTTKUS AND GUNNING,,,,,,,,31257_02,IJ KL DMDM,08/13/2024,F,35,28,369,NA,SELECTED FROM A GROUP OF 7 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,40980,19,Gambusia affinis,,,,,,,,,,,,,"PR BETWEEN COBURN AND BOGALUSA CREEK, 1.5 MI E OF BOGALUSA",,,1966,7,3,"SUTTKUS, GUNNING, AND TOMOFF",,,,,,,,40980_03,SC CJW,08/13/2024,F,53,44,1901,Y,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
,TU,,31257,8,Gambusia affinis,,,,,,,,,,,,,PR BETWEEN MOUTH OF COBURN AND BOGALUSA CREEK,,,1963,7,11,SUTTKUS AND GUNNING,,,,,,,,31257_01,SC DMDM,08/13/2024,F,40,31,596,NA,SELECTED FROM A GROUP OF 7 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,TU,,40980,19,Gambusia affinis,,,,,,,,,,,,,"PR BETWEEN COBURN AND BOGALUSA CREEK, 1.5 MI E OF BOGALUSA",,,1966,7,3,"SUTTKUS, GUNNING, AND TOMOFF",,,,,,,,40980_02,JT CJW,08/13/2024,F,35,28,488,Y,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31257,8,Gambusia affinis,,,,,,,,,,,,,PR BETWEEN MOUTH OF COBURN AND BOGALUSA CREEK,,,1963,7,11,SUTTKUS AND GUNNING,,,,,,,,31257_03,SC GMC,08/13/2024,F,37,29,431,Y,SELECTED FROM A GROUP OF 7 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31257,8,Gambusia affinis,,,,,,,,,,,,,PR BETWEEN MOUTH OF COBURN AND BOGALUSA CREEK,,,1963,7,11,SUTTKUS AND GUNNING,,,,,,,,31257_04,SC DMDM,08/13/2024,NA,33,27,254,Y,SELECTED FROM A GROUP OF 7 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,TU,,31064,8,Gambusia affinis,,,,,,,,,,,,,"PR AT RIVER MILE 53.7, 23 MILES SE OF BOGALUSA",,,1963,8,30,SUTTKUS AND GUNNING,,,,,,,,31064_03,JT CJW,08/13/2024,F,30,24,193,Y,SELECTED FROM A GROUP OF 6 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31064,8,Gambusia affinis,,,,,,,,,,,,,"PR AT RIVER MILE 53.7, 23 MILES SE OF BOGALUSA",,,1963,8,30,SUTTKUS AND GUNNING,,,,,,,,31064_02,SC GMC,08/13/2024,NA,33,26,267,NA,SELECTED FROM A GROUP OF 6 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
,TU,,171835,10,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank opposite Bogalusa Creek.,,,1994,10,15,RD Suttkus and JS Suttkus,,,,,,,,171835_04,IJ CJW,08/13/2024,F,27,22,91,Y,Randomly selected from 5 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31064,8,Gambusia affinis,,,,,,,,,,,,,"PR AT RIVER MILE 53.7, 23 MILES SE OF BOGALUSA",,,1963,8,30,SUTTKUS AND GUNNING,,,,,,,,31064_01,SC DMDM,08/13/2024,NA,30,24,185,NA,SELECTED FROM A GROUP OF 6 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,40980,19,Gambusia affinis,,,,,,,,,,,,,"PR BETWEEN COBURN AND BOGALUSA CREEK, 1.5 MI E OF BOGALUSA",,,1966,7,3,"SUTTKUS, GUNNING, AND TOMOFF",,,,,,,,40980_04,JT DMDM,08/13/2024,F,42,33,878,NA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
,TU,,40980,19,Gambusia affinis,,,,,,,,,,,,,"PR BETWEEN COBURN AND BOGALUSA CREEK, 1.5 MI E OF BOGALUSA",,,1966,7,3,"SUTTKUS, GUNNING, AND TOMOFF",,,,,,,,40980_01,IJ GMC,08/13/2024,F,46,34,1135,NA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31250,133,Gambusia affinis,,,,,,,,,,,,,"PR JUST ABOVE DAM AT POOLS BLUFF, 4MI S OF BOGALUSA",,,1963,9,29,SUTTKUS AND GUNNING,,,,,,,,31250_01,SC CJW,08/13/2024,F,29,23,207,Y,RANDOMLY SELECTED FROM 30 FISH DUE TO SIZE CONSTRAINTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,TU,,31250,133,Gambusia affinis,,,,,,,,,,,,,"PR JUST ABOVE DAM AT POOLS BLUFF, 4MI S OF BOGALUSA",,,1963,9,29,SUTTKUS AND GUNNING,,,,,,,,31250_02,DJB IJ GMC,08/13/2024,NA,29,23,241,NA,RANDOMLY SELECTED FROM 30 FISH DUE TO SIZE CONSTRAINTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,14583,62,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE COBURN CREEK,,,1986,4,4,SUTTKUS AND GOODFELLOW,,,,,,,,14583_04,SC GMC,08/13/2024,F,33,26,265,NA,RANDOMLY SELECTED FROM A GROUP 47 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,40393,19,Gambusia affinis,,,,,,,,,,,,,"PR JUST BELOW SILL AT POOLS BLUFF, ",,,1966,4,2,SUTTKUS AND CLEMMER,,,,,,,,40393_04,JT IJ DMDM,08/13/2024,NA,34,27,323,Y,SELECTING FROM 9 DUE TO SIZE RESTRICITONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
,TU,,40393,19,Gambusia affinis,,,,,,,,,,,,,"PR JUST BELOW SILL AT POOLS BLUFF, ",,,1966,4,2,SUTTKUS AND CLEMMER,,,,,,,,40393_01,SC CJW,08/13/2024,F,30,24,205,Y,SELECTING FROM 9 DUE TO SIZE RESTRICITONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0
,TU,,40393,19,Gambusia affinis,,,,,,,,,,,,,"PR JUST BELOW SILL AT POOLS BLUFF, ",,,1966,4,2,SUTTKUS AND CLEMMER,,,,,,,,40393_02,CJW KL ,08/13/2024,F,32,24,250,NA,SELECTING FROM 9 DUE TO SIZE RESTRICITONS,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,40393,19,Gambusia affinis,,,,,,,,,,,,,"PR JUST BELOW SILL AT POOLS BLUFF, ",,,1966,4,2,SUTTKUS AND CLEMMER,,,,,,,,40393_03,CJW,08/13/2024,F,33,26,278,Y,SELECTING FROM 9 DUE TO SIZE RESTRICITONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
,TU,,31250,133,Gambusia affinis,,,,,,,,,,,,,"PR JUST ABOVE DAM AT POOLS BLUFF, 4MI S OF BOGALUSA",,,1963,9,29,SUTTKUS AND GUNNING,,,,,,,,31250_03,JT DMDM,08/13/2024,NA,29,23,179,Y,RANDOMLY SELECTED FROM 30 FISH DUE TO SIZE CONSTRAINTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
,TU,,31250,133,Gambusia affinis,,,,,,,,,,,,,"PR JUST ABOVE DAM AT POOLS BLUFF, 4MI S OF BOGALUSA",,,1963,9,29,SUTTKUS AND GUNNING,,,,,,,,31250_04,SC DJB CJW,08/13/2024,F,27,21,177,Y,RANDOMLY SELECTED FROM 30 FISH DUE TO SIZE CONSTRAINTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TU,,14583,62,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE COBURN CREEK,,,1986,4,4,SUTTKUS AND GOODFELLOW,,,,,,,,14583_03,JT DJB DMDM,08/13/2024,NA,37,29,397,NA,RANDOMLY SELECTED FROM A GROUP 47 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TU,,87325,71,Gambusia affinis,,,,,,,,,,,,,Pearl River at Richardson Landing,,,1974,4,22,SUTTKUS AND THOMPSON,,,,,,,,87325_01,IJ CJW,08/13/2024,F,40,32,658,NA,"no fish within size, (27-35mm), 4 smallest selected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
,TU,,87325,71,Gambusia affinis,,,,,,,,,,,,,Pearl River at Richardson Landing,,,1974,4,22,SUTTKUS AND THOMPSON,,,,,,,,87325_02,DJB DMDM,08/13/2024,F,39,31,627,Y,"no fish within size, (27-35mm), 4 smallest selected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0
,TU,,87325,71,Gambusia affinis,,,,,,,,,,,,,Pearl River at Richardson Landing,,,1974,4,22,SUTTKUS AND THOMPSON,,,,,,,,87325_03,DJB CJW,08/13/2024,F,40,31,827,Y,"no fish within size, (27-35mm), 4 smallest selected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,87325,71,Gambusia affinis,,,,,,,,,,,,,Pearl River at Richardson Landing,,,1974,4,22,SUTTKUS AND THOMPSON,,,,,,,,87325_04,IJ KL,08/13/2024,F,40,32,715,NA,"no fish within size, (27-35mm), 4 smallest selected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0
,TU,,14583,62,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE COBURN CREEK,,,1986,4,4,SUTTKUS AND GOODFELLOW,,,,,,,,14583_02,SC IJ GMC,08/13/2024,F,37,29,448,NA,RANDOMLY SELECTED FROM A GROUP 47 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,TU,,14583,62,Gambusia affinis,,,,,,,,,,,,,PR ALONG LEFT BANK OPPOSITE COBURN CREEK,,,1986,4,4,SUTTKUS AND GOODFELLOW,,,,,,,,14583_01,SC CJW KL,08/13/2024,F,36,28,373,NA,RANDOMLY SELECTED FROM A GROUP 47 DUE TO SIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
