,InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified,CI,decade,IndividualFishID,Dissector_and_Examiner,DissectionDate,Sex,TotalLength_mm,StandardLength_mm,Weight_mg,Metal_info,NotesOnSpecimenPriorToDissection,Date_Datasheet_Completed,ParasitesFound,TREM.METAGS.SKIN,myxo.thel.Skin,BuccalCavity,TREM.MET.BodyCavity,CYST.UNK.PectoralFin,TREM.BUC.PectoralFin,TREM.MET.AF.PectoralFin,META.UNK.PectoralFin,MYX.THEL.PectoralFin,MONO.LG.PectoralFin,TREM.METAF.PelvicFin,META.UNK.PelvicFin,CYST.UNK.PelvicFin,CYST.UNK.AnalFin,META.UNK.AnalFin,TREM.METAF.AnalFin,TREM.METAGS.AnalFin,trem.buc.AnalFin,trem.buc.CaudalFin,trem.metaf.caudalfin,TREM.MET.CaudalFin,TREM.METAGS.CaudalFin,META.HS.CaudalFin,META.UNK.CAUDALFIN,CYST.UNK.CaudalFin,MYXO.THEL.CaudalFin,MYXO.THEL.dorsalFIN,META.UNK.DorsalFin,TREM.BUC.DorsalFin,CYST.UNK.DorsalFin,MYX.GO.GONAD,TREM.METAGS.Liver,TREM.MET.LIVER,TREM.NEA.LIVER,META.UNK.LIVER,CYST.UNK.LIVER,TREM.MET.Spleen,TREM.MET.Kidney,TREM.METAGS.Kidney,MYX.GO.Kidney,CYST.UNK.Kidney,META.UNK.EYE,TREM.METAF.EYE,TREM.MET.EYE,CYST.LB.EYE,CYST.UNK.Eye,MYX.GO.Eye,MYXO.UP.Eye,Heart,CYST.EMPTY.Stomach,TREM.METAGS.Stomach,TREM.MET.Stomach,NEM.CONA.CONNECTIVETISSUES,NEM.CYST.CONNECTIVETISSUE,TREM.MET.ConnectiveTissue,TREM.METAGS.CONNECTIVETISSUE,TREM.UNK.CONNECTIVETISSUE,TREM.NEA.CONNECTIVETISSUE,meta.unkn.connectivetissue,CYST.UNK.CONNECTIVETISSUES,CYST.EMPTY.ConnectiveTissue,MYX.GO.CONNECTIVETISSUE,MYXO.THEL.ConnectiveTissue,MYXO.UNK Connective Tissue,MYXO.SBAD.ConnectiveTissue,cest.godz.intestine,CEST.NTG.INTESTINE,CEST.VIT.INTESTINE,CEST.PEA.Intestine,CEST.COMP.Intestine,CEST.UNK.Intestine,TREM.MET.Intestine,TREM.METAGS.Intestine,TREM.NEA.Intestine,TREM.RNDA.Intestine,meta.unkn.intestine,NEM.CONA.Intestine,NEM.TRBK intestine,NEM.CAP.Intestine,NEM.LARV.Intestine,NEM.UNK.Intestine,NEM.DICH.Intestine,ACANTH.BKR.Intestine,ACANTH.BIGB.Intestine,MYX.GEOM.Intestines,CYST.UNK.intestines,TREM.METAGS.GILL,TREM.METAF.GILL,TREM.MET.GILL,TREM.SSS.GILL,META.UNK.GILL,MONO.DACT.GILL,MONO.GYRO.Gill,MONO.LG.Gill,MYXO.THEL.GILL,MYXO.SBAD.GILL,MYXO.BC.GILL,MYXO.UNK GILL,CYST.LB.GILL,cyst.unkn.gill,COPE.GRAB.GILL,COPE.CL.GILL,CEST.L.FLUSH,CEST.COMP.FLUSH,TREM.METAGS.FLUSH,TREM.MET.FLUSH,TREM.MS.FLUSH,TREM.METAF.FLUSH,TREM.RNDA.FLUSH,TREM.NEA.FLUSH,TREM.UNK.FLUSH,NEM.LARV.Flush,MONO.GYRO.Flush,META.UNK.FLUSH,CYST.UNK.Flush,MYX.GEOM.Flush,WORM.A.Flush,NEM.CONA.VOUCH,NEM.CYST.VOUCH,NEM.LARV.VOUCH,NEM.TRBK.VOUCH,NEM.CAP.VOUCH,NEM.DICH.VOUCH,CEST.GODZ.VOUCH,CEST.VIT.VOUCH,CEST.L.VOUCH,CEST.PEA VOUCH,CEST.COMP.VOUCH,CEST.UNK,TREM.METAGS.VOUCH,TREM.MET.VOUCH,TREM.METAF.VOUCH,TREM.BUC.VOUCHED,TREM.MS.VOUCHERED,TREM.NEA.VOUCHERED,TREM.RNDA.VOUCH,TREM.UNK.VOUCH,TREM.SSS.VOUCHED,META.UNK.VOUCH,META.HS.VOUCH,MONO.DACT.VOUCH,MONO.GYRO.VOUCH,MYX.GO.VOUCH,MYX.GEOM.VOUCH,MYXO.THEL.VOUCH,MYXO.SBAD.VOUCH,MYXO.BC VOUCH,MYXO.UP.VOUCHERED,WORM.A.VOUCH,CYST.EMPTY.VOUCH,CYST.LB.VOUCH,CYST.UNK.VOUCH,COPE.GRAB.VOUCHERED,COPE.CL.VOUCHERED,ACANTH.BIGB.VOUCH,ACANTH.BKR.VOUCH,
,TU,,30602,220,Pimephales vigilax perspicuus,,,,,,,,,,,,,Pearl River just above Coburn Cr.,,,1963,10,24,Suttkus and Gunning,,,,,,,,30602_02,IJ,6/13/2024,NA,40,30,42.6,di_water,,6/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,30602,220,Pimephales vigilax perspicuus,,,,,,,,,,,,,Pearl River just above Coburn Cr.,,,1963,10,24,Suttkus and Gunning,,,,,,,,30602_04,GMC IJ,6/13/2024,NA,56,47,161.6,di_water,,6/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,30602,220,Pimephales vigilax perspicuus,,,,,,,,,,,,,Pearl River just above Coburn Cr.,,,1963,10,24,Suttkus and Gunning,,,,,,,,30602_03,DMDM,6/13/2024,NA,58,48,157.8,di_water,,6/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,115164,41,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank just above Pobles Bluff Sill,,,1979,10,25,Suttkus and Sorensen,,,,,,,,115164_04,SC JT KL CJW,6/12/2024,NA,41,32,46.4,di_water,"EDTA Protocol, CYST.NEH.FINS",6/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,na,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,68175,95,Pimephales vigilax,,,,,,,,,,,,,Pearl River at River Mile 54.23 mi SE at Bogulsa,,,1971,9,25,Suttkus and Gunning,,,,,,,,68175_03,JT GMC,6/13/2024,M,60,46,166.6,di_water,,6/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,178363,183,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite mouth of Bogalusa creek,,,1996,4,6,RD and JS Suttkus,,,,,,,,178363_02,JT CLW,6/13/2024,NA,41.5,31,58.8,di_water,94 specimens used for random sampling due to size (89 were <30 mm),6/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,83913,22,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above muth of Coburn Creek,,,1973,10,16,Suttkus and Thompson,,,,,,,,83913_03,JT SC KL,6/12/2024,NA,39,30,39.2,di_water,EDTA started,6/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,na,na,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,30602,220,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above Coburn Cr.,,,1963,10,24,Suttkus and Gunning,,,,,,,,30602_01,IJ DMDM,6/13/2024,F,53,42,49.4,di_water,,6/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,
,TU,,172508,155,Pimephales vigilax,,,,,,,,,,,,,Pearl River along right bank 1.0 mi below LA Hwy 10,,,1995,1,14,RD and JS Suttkus,,,,,,,,172508_02,DJB CLW,6/13/2024,NA,39,30,39.6,di_water,dorsal fin broken and incomplete,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,150524,189,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank,,,1987,10,29,Suttkus and Caruss,,,,,,,,150524_01,DJB DJB KL,6/13/2024,NA,62,51,204,di_water,Only 151 specimens are viable due to the size restrictions,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,150524,189,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank,,,1987,10,29,Suttkus and Caruss,,,,,,,,150524_02,IJ KL,6/13/2024,NA,94,72,830.2,di_water,CYST.NEH present in fins. only 151 specimens are viable due to the size restrictions,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,na,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
,TU,,150524,189,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank,,,1987,10,29,Suttkus and Caruss,,,,,,,,150524_04,DJB KL,6/13/2024,F,51,40,76.2,di_water,Liver not taken. Only 151 specimens are viable due to the size restrictions,6/14/2024,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,0,na,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,172508,155,Pimephales vigilax,,,,,,,,,,,,,Pearl River along right bank 1.0 mi below LA Hwy 10,,,1995,1,14,RD and JS Suttkus,,,,,,,,172508_03,DJB CLW,6/13/2024,NA,43,33,52.5,di_water,Tried to put META.UNK on a slide but lost it,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,na,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,115164,41,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank just above Pobles Bluff Sill,,,1979,10,25,Suttkus and Sorensen,,,,,,,,115164_02,SC CJW,6/12/2024,NA,36,26,27.9,di_water,Started EDTA; CYST.NEH in fins; only 11 fish were large enough for dissection,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,108550,22,Pimephales vigilax,,,,,,,,,,,,,Pearl River,,,1978,7,19,Suttkus ans Sorenson,,,,,,,,108550-03,DJB GMC,6/11/2024,M,52,40,156,di_water,,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,159966,537,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1991,1,3,Suttkus and Caruso,,,,,,,,159966_04,SC CLW,6/14/2024,NA,59,51,211.2,di_water,Only 211 of lot viable due to size; META.UNKN found in eye socket lost it so couldn't check :( ; MONO.GYRO no eye spots pretty degraded big archors found in flush,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,na,na,0,0,1,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,159966,537,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1991,1,3,Suttkus and Caruso,,,,,,,,159966_03,IJ KL,6/14/2024,NA,69,53,314.3,di_water,Only 211 of the lot viable due to size; CYST.NEH seen in fins,6/14/2024,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
,TU,,178363,183,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite mouth of Bogalusa creek,,,1996,4,6,R.D. and J.S. Suttkus,,,,,,,,178363_01,DJB CJW/GMC,6/13/2024,M,38,33,48.5,di_water,Only 94 specimen were dissected due to size,6/14/2024,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
,TU,,68175,95,Pimephales vigilax,,,,,,,,,,,,,Pearl River at river mile 54. 23 mi SE of Bogulsa,,,1971,7,25,Suttkus and Gunning,,,,,,,,68175_04,IJ GMC,6/13/2024,M,39,32,53.2,di_water,,6/14/2024,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
,TU,,40619,34,Pimephales vigilax,,,,,,,,,,,,,Pearl River above coburn creek 1.4mi E of Bogalusa,,,1966,4,22,Suttkus and Gunning,,,,,,,,40619_03,DJB GMC,6/14/2024,NA,71,57,311.7,di_water,no parasites :(,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,159966,537,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1991,1,3,Suttkus and Caruso,,,,,,,,159966_01,JT KL,6/14/2024,NA,36,26,28.8,di_water,Only 211 in lot viable due to size; CEST.UNK broken 2 heads seen,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,na,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,40619,34,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.4 mi E. of Bogalusa,,,1966,4,22,Suttkus and Gunning,,,,,,,,40619_02,CLW,6/14/2024,NA,48,40,81.3,di_water,,6/14/2024,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,172508,155,Pimephales vigilax,,,,,,,,,,,,,Pearl River along right bank 1.0 mi below LA Hwy 10,,,1995,1,14,RD and JS Suttkus,,,,,,,,172508_4,SC KL ,6/14/2024,NA,46,36,69.6,di_water,,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,182476,127,Pimephales vigilax,,,,,,,,,,,,,Pearl River along left bank opposite Coburn Creek,,,1997,4,13,RD and JS Suttkus,,,,,,,,182476_03,SC GMC,6/14/2024,NA,46,37,72.3,di_water,of 127 only 119 in lot were viable because of size; CYST.NEH present in fins,6/14/2024,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,TU,,40619,34,Pimephales vigilax,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.4 mi E. of Bogalusa,,,1966,4,22,Suttkus and Gunning,,,,,,,,40619_04,DJB CLW,6/14/2024,NA,57,41,154.1,di_water,,6/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
