"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","FishBarcode","Dissector","Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"2756","MSB:Fish:68508",1984,8,15,"MSB 68508-2","JAR11591F","JG","JG","07-21-2025","F",34,27,416,"control","control_1981-1990",35.225523,-106.597651,"trem.iz","0"
"2757","MSB:Fish:68508",1984,8,15,"MSB 68508-4","JAR11588F","JG","GC","07-21-2025","F",35,28,587,"control","control_1981-1990",35.225523,-106.597651,"trem.iz","0"
"2758","MSB:Fish:68508",1984,8,15,"MSB 68508-5","JAR11587F","BP","JG","07-21-2025","F",33,25,397,"control","control_1981-1990",35.225523,-106.597651,"trem.iz","0"
"2759","MSB:Fish:68508",1984,8,15,"MSB 68508-3","JAR11585F","BP","EO","07-21-2025","F",37,28,556,"control","control_1981-1990",35.225523,-106.597651,"trem.iz","0"
"2760","MSB:Fish:68508",1984,8,15,"MSB 68508-1","JAR11590F","BP","GC","07-21-2025","F",36,27,487,"control","control_1981-1990",35.225523,-106.597651,"trem.iz","0"
"2761","MSB:Fish:68521",1984,8,16,"MSB 68521-5","JAR11597F","BP","JG","07-18-2025","F",32,25,429,"control","control_1981-1990",35.211416,-106.612833,"trem.iz","0"
"2762","MSB:Fish:68521",1984,8,16,"MSB 68521-4","JAR11598F","BP","KL","07-18-2025","F",31,24,369,"control","control_1981-1990",35.211416,-106.612833,"trem.iz","0"
"2763","MSB:Fish:68521",1984,8,16,"MSB 68521-1","JAR11600F","JG","KL","07-18-2025","F",39,31,597,"control","control_1981-1990",35.211416,-106.612833,"trem.iz","0"
"2764","MSB:Fish:68521",1984,8,16,"MSB 68521-3","JAR11595F","JG","BP","07-18-2025","F",39,31,719,"control","control_1981-1990",35.211416,-106.612833,"trem.iz","0"
"2765","MSB:Fish:68521",1984,8,16,"MSB 68521-2","JAR11603F","BP","BP","07-18-2025","F",36,27,661,"control","control_1981-1990",35.211416,-106.612833,"trem.iz","0"
"2766","MSB:Fish:7208",1989,11,4,"MSB 7208-3","JAR11518F","BP","GC","07-14-2025",NA,32,25,345,"impact","impact_1981-1990",35.205042,-106.609081,"trem.iz","0"
"2767","MSB:Fish:7208",1989,11,4,"MSB 7208-2","JAR11515F","EO","JG","07-14-2025",NA,38,31,650,"impact","impact_1981-1990",35.205042,-106.609081,"trem.iz","0"
"2768","MSB:Fish:7208",1989,11,4,"MSB 7208-5","JAR11509F","BP","GC","07-14-2025","F",34,25,381,"impact","impact_1981-1990",35.205042,-106.609081,"trem.iz","0"
"2769","MSB:Fish:7208",1989,11,4,"MSB 7208-1","JAR11510F","BP","KL","07-14-2025","F",36,26,645,"impact","impact_1981-1990",35.205042,-106.609081,"trem.iz","0"
"2770","MSB:Fish:7208",1989,11,4,"MSB 7208-4","JAR11512F","EO","GC","07-14-2025","F",37,29,482,"impact","impact_1981-1990",35.205042,-106.609081,"trem.iz","0"
"2771","MSB:Fish:7239",1989,11,12,"MSB 7230-1","JAR11606F","JG","GC","07-21-2025","F",30,23,279,"impact","impact_1981-1990",34.994298,-106.678945,"trem.iz","0"
"2772","MSB:Fish:7239",1989,11,12,"MSB 7239-4","JAR11615F","BP","EO","07-21-2025","F",29,22,268,"impact","impact_1981-1990",34.994298,-106.678945,"trem.iz","0"
"2773","MSB:Fish:7239",1989,11,12,"MSB 7239-2","JAR11612F","BP","JG","07-21-2025",NA,36,27,500,"impact","impact_1981-1990",34.994298,-106.678945,"trem.iz","0"
"2774","MSB:Fish:7239",1989,11,12,"MSB 7239-3","JAR11609F","JG","GC","07-21-2025",NA,27,22,204,"impact","impact_1981-1990",34.994298,-106.678945,"trem.iz","0"
"2775","MSB:Fish:7239",1989,11,12,"MSB 7239-5","JAR11614F","JG","EO","07-21-2025","F",30,24,281,"impact","impact_1981-1990",34.994298,-106.678945,"trem.iz","0"
"2776","MSB:Fish:73719",2002,9,16,"MSB 73719-4","JAR11050F","KL","KL","07-28-2025","F",38,31,612,"control","control_2001-2010",35.322164,-106.557448,"trem.iz","0"
"2777","MSB:Fish:73719",2002,9,16,"MSB 73719-5","JAR11051F","KL","KL","07-28-2025",NA,36,29,495,"control","control_2001-2010",35.322164,-106.557448,"trem.iz","0"
"2778","MSB:Fish:73719",2002,9,16,"MSB 73719-3","JAR11049F","KL","KL","07-28-2025","F",40,32,748,"control","control_2001-2010",35.322164,-106.557448,"trem.iz","0"
"2779","MSB:Fish:73719",2002,9,16,"MSB 73719-2","JAR11048F","KL","KL","07-28-2025","F",41,34,824,"control","control_2001-2010",35.322164,-106.557448,"trem.iz","0"
"2780","MSB:Fish:73719",2002,9,16,"MSB 73719-1","JAR11047F","KL","KL","07-28-2025",NA,37,30,488,"control","control_2001-2010",35.322164,-106.557448,"trem.iz","0"
"2781","MSB:Fish:7971",1990,10,22,"MSB 7971-2","JAR8910F","BP","EO","07-09-2025","F",29,24,264,"impact","impact_1981-1990",35.089293,-106.680842,"trem.iz","0"
"2782","MSB:Fish:7971",1990,10,22,"MSB 7971-1","JAR8912F","EO","KL","07-09-2025","F",38,30,560,"impact","impact_1981-1990",35.089293,-106.680842,"trem.iz","0"
"2783","MSB:Fish:7971",1990,10,22,"MSB 7971-3","JAR8908F","EO","BP","07-09-2025","F",33,25,370,"impact","impact_1981-1990",35.089293,-106.680842,"trem.iz","0"
"2784","MSB:Fish:7971",1990,10,22,"MSB 7971-5","JAR8916F","EO","BP","07-09-2025","F",28,21,207,"impact","impact_1981-1990",35.089293,-106.680842,"trem.iz","0"
"2785","MSB:Fish:7971",1990,10,22,"MSB 7971-4","JAR8914F","BP","GC","07-09-2025",NA,26,21,155,"impact","impact_1981-1990",35.089293,-106.680842,"trem.iz","0"
"2786","MSB:Fish:9004",1998,10,28,"MSB 9004-5","JAR11300F","JG","BP","07-14-2025","F",34,28,428,"impact","impact_1981-1990",35.196977,-106.642444,"trem.iz","0"
"2787","MSB:Fish:9004",1990,10,28,"MSB 9004-1","JAR11303F","BP","BP","07-14-2025",NA,33,27,388,"impact","impact_1981-1990",35.196977,-106.642444,"trem.iz","0"
"2788","MSB:Fish:9004",1990,10,28,"MSB 9004-4","JAR11301F","JG","GC","07-14-2025",NA,34,28,405,"impact","impact_1981-1990",35.196977,-106.642444,"trem.iz","0"
"2789","MSB:Fish:9004",1990,10,28,"MSB 9004-2","JAR11306F","JG","KL","07-14-2025",NA,32,25,351,"impact","impact_1981-1990",35.196977,-106.642444,"trem.iz","0"
"2790","MSB:Fish:9004",1990,10,28,"MSB 9004-3","JAR11309F","JG","KL","07-14-2025","F",40,32,595,"impact","impact_1981-1990",35.196977,-106.642444,"trem.iz","0"
"2791","MSB:Fish:9011",1990,10,28,"MSB 9011-1","JAR11099F","JG","GC","07-16-2025",NA,36,30,481,"control","control_1981-1990",35.28086111,-106.5988056,"trem.iz","0"
"2792","MSB:Fish:9011",1990,10,28,"MSB 9011-3","JAR11104F","JG","JG","07-16-2025",NA,35,27,423,"control","control_1981-1990",35.28086111,-106.5988056,"trem.iz","0"
"2793","MSB:Fish:9011",1990,10,28,"MSB 9011-5","JAR11101F","JG","KL","07-16-2025",NA,30,24,291,"control","control_1981-1990",35.28086111,-106.5988056,"trem.iz","0"
"2794","MSB:Fish:9011",1990,10,28,"MSB 9011-4","JAR11096F","BP","GC","07-16-2025","F",32,23,324,"control","control_1981-1990",35.28086111,-106.5988056,"trem.iz","0"
"2795","MSB:Fish:9011",1990,10,28,"MSB 9011-2","JAR11102F","JG","GC","07-16-2025",NA,36,31,550,"control","control_1981-1990",35.28086111,-106.5988056,"trem.iz","0"
"2796","MSB:Fish:9465",1989,2,26,"MSB 9465-1","JAR11536F","EO","KL","07-15-2025","F",38,31,553,"impact","impact_1981-1990",34.917008,-106.675195,"trem.iz","0"
"2797","MSB:Fish:9465",1989,2,26,"MSB 9465-4","JAR11539F","EO","KL","07-15-2025","F",47,38,1063,"impact","impact_1981-1990",34.917008,-106.675195,"trem.iz","0"
"2798","MSB:Fish:9465",1989,2,26,"MSB 9465-3","JAR11542F","BP","GC","07-15-2025",NA,39,30,565,"impact","impact_1981-1990",34.917008,-106.675195,"trem.iz","0"
"2799","MSB:Fish:9465",1989,2,26,"MSB 9465-5","JAR11533F","BP","JG","07-15-2025",NA,39,30,778,"impact","impact_1981-1990",34.917008,-106.675195,"trem.iz","0"
"2800","MSB:Fish:9465",1989,2,26,"MSB 9465-2","JAR11537F","EO","GC","07-15-2025","F",47,38,1184,"impact","impact_1981-1990",34.917008,-106.675195,"trem.iz","0"
"2801","MSB:Fish:1078",1939,1,30,"MSB 1078-1","JAR11299F","BP","JG","07-14-2025","F",40,31,647,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2802","MSB:Fish:1078",1939,1,30,"MSB 1078-2","JAR11302F","JG","KL","07-14-2025",NA,41,32,699,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2803","MSB:Fish:1078",1939,1,30,"MSB 1078-3","JAR11305F","BP","KL","07-14-2025",NA,43,35,798,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2804","MSB:Fish:1078",1939,1,30,"MSB 1078-4","JAR11320F","JG","GC","07-14-2025","F",43,37,1027,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2805","MSB:Fish:1078",1939,1,30,"MSB 1078-5","JAR11308F","BP","KL","07-14-2025",NA,39,29,627,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2806","MSB:Fish:1079",1941,9,14,"MSB 1079-5","JAR11311F","JG","KL","07-14-2025",NA,37,29,441,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unk","0"
"2807","MSB:Fish:1079",1941,9,14,"MSB 1079-3","JAR11332F","BP","GC","07-14-2025","F",33,25,457,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unk","0"
"2808","MSB:Fish:1079",1941,9,14,"MSB 1079-1","JAR11334F","BP","GC","07-14-2025",NA,29,24,231,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unk","0"
"2809","MSB:Fish:1079",1941,9,14,"MSB 1079-2","JAR11331F","JG","KL","07-14-2025",NA,35,29,447,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unk","0"
"2810","MSB:Fish:1079",1941,9,14,"MSB 1079-4","JAR11333F","BP","GC","07-14-2025","F",44,33,754,"impact","impact_1941-1950",35.096748,-106.692027,"trem.unk","0"
"2811","MSB:Fish:1081",1939,3,17,"MSB 1081-5","JAR8835F","BP","EO","07-08-2025","F",28,22,226,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2812","MSB:Fish:1081",1939,3,17,"MSB 1081-4","JAR8832F","JG","KL","07-08-2025","F",27,22,188,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2813","MSB:Fish:1081",1939,3,17,"MSB 1081-2","JAR8836","JG","BP","07-08-2025",NA,29,24,239,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2814","MSB:Fish:1081",1939,3,17,"MSB 1081-1","JAR8837F","BP","BP","07-08-2025","F",43,33,868,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2815","MSB:Fish:1081",1939,3,17,"MSB 1081-3","JAR8834F","BP","JG","07-08-2025",NA,27,21,176,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2816","MSB:Fish:1082",1938,10,18,"MSB 1082-1","JAR8930F","BP","EO","07-09-2025","F",41,32,722,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2817","MSB:Fish:1082",1938,10,18,"MSB 1082-4","JAR8934F","BP","BP","07-09-2025",NA,31,24,264,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2818","MSB:Fish:1082",1938,10,18,"MSB 1082-2","JAR8928F","EO","GC","07-09-2025","F",40,33,627,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2819","MSB:Fish:1082",1938,10,18,"MSB 1082-5","JAR8927F","EO","KL","07-09-2025",NA,25,21,140,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2820","MSB:Fish:1082",1938,10,18,"MSB 1082-3","JAR8929F","EO","KL","07-09-2025","F",34,28,397,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2821","MSB:Fish:1085",1939,5,13,"MSB 1085-5","JAR8935F","JG","GC","07-10-2025","F",50,39,1499,"impact","impact_1931-1940",35.192334,-106.619678,"trem.unk","0"
"2822","MSB:Fish:1085",1939,5,13,"MSB 1085-4","JAR8941F","JG","KL","07-10-2025","F",44,36,1060,"impact","impact_1931-1940",35.192334,-106.619678,"trem.unk","0"
"2823","MSB:Fish:1085",1939,5,13,"MSB 1085-1","JAR8932F","JG","KL","07-10-2025","F",41,33,809,"impact","impact_1931-1940",35.192334,-106.619678,"trem.unk","0"
"2824","MSB:Fish:1085",1939,5,13,"MSB 1085-3","JAR8939F","JG","KL","07-10-2025","F",42,34,861,"impact","impact_1931-1940",35.192334,-106.619678,"trem.unk","0"
"2825","MSB:Fish:1085",1939,5,13,"MSB 1085-2","JAR8937F","JG","GC","07-10-2025","M",26,21,147,"impact","impact_1931-1940",35.192334,-106.619678,"trem.unk","0"
"2826","MSB:Fish:1086",1939,4,22,"MSB 1086-2","JAR8900F","BP","GC","07-07-2025","F",45,36,994,"impact","impact_1931-1940",35.173111,-106.626066,"trem.unk","0"
"2827","MSB:Fish:1086",1939,4,22,"MSB 1086-5","JAR8792F","JG","GC","07-07-2025","F",46,35,1207,"impact","impact_1931-1940",35.173111,-106.626066,"trem.unk","0"
"2828","MSB:Fish:1086",1939,4,22,"MSB1086-4","JAR8791F","BP","KL","07-07-2025","F",39,30,752,"impact","impact_1931-1940",35.173111,-106.626066,"trem.unk","0"
"2829","MSB:Fish:1086",1939,4,22,"MSB 1086-1","JAR8898F","BP","KL","07-07-2025","F",47,37,1182,"impact","impact_1931-1940",35.173111,-106.626066,"trem.unk","0"
"2830","MSB:Fish:1086",1939,4,22,"MSB 1086-3","JAR8902F","BP","KL","07-07-2025",NA,42,35,1023,"impact","impact_1931-1940",35.173111,-106.626066,"trem.unk","0"
"2831","MSB:Fish:1089",1939,1,24,"MSB 1089-3","JAR11117F","BP","GC","07-16-2025","F",38,29,552,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2832","MSB:Fish:1089",1939,1,24,"MSB 1089-5","JAR11111F","BP","KL","07-16-2025",NA,35,28,476,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2833","MSB:Fish:1089",1939,1,24,"MSB 1089-1","JAR11112F","BP","KL","07-16-2025","F",40,33,666,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2834","MSB:Fish:1089",1939,1,24,"MSB 1089-4","JAR11114F","BP","KL","07-16-2025","F",40,33,741,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2835","MSB:Fish:1089",1939,1,24,"MSB 1089-2","JAR11109F","BP","GC","07-16-2025",NA,38,30,571,"impact","impact_1931-1940",35.087167,-106.682164,"trem.unk","0"
"2836","MSB:Fish:10898",1992,7,9,"MSB 10898-5","JAR11023F","KL","KL","07-28-2025",NA,25,20,139,"control","control_1991-2000",35.211277,-106.611666,"trem.unk","0"
"2837","MSB:Fish:10898",1992,7,9,"MSB 10898-4","JAR11046F","KL","KL","07-28-2025","F",31,25,309,"control","control_1991-2000",35.211277,-106.611666,"trem.unk","0"
"2838","MSB:Fish:10898",1992,7,9,"MSB 10898-3","JAR11040F","KL","KL","07-28-2025","F",24,19,123,"control","control_1991-2000",35.211277,-106.611666,"trem.unk","0"
"2839","MSB:Fish:10898",1992,7,9,"MSB 10898-2","JAR11038F","KL","KL","07-28-2025","M",26,21,118,"control","control_1991-2000",35.211277,-106.611666,"trem.unk","0"
"2840","MSB:Fish:10898",1992,7,9,"MSB 10898-1","JAR11039F","KL","KL","07-28-2025","M",22,18,90,"control","control_1991-2000",35.211277,-106.611666,"trem.unk","0"
"2841","MSB:Fish:1090",1939,6,9,"MSB 1090-4","JAR11354F","BP","GC","07-10-2025","M",25,19,132,"impact","impact_1931-1940",34.906619,-106.685289,"trem.unk","0"
"2842","MSB:Fish:1090",1939,6,9,"MSB 1090-2","JAR11351F","BP","JG","07-10-2025","F",37,30,670,"impact","impact_1931-1940",34.906619,-106.685289,"trem.unk","0"
"2843","MSB:Fish:1090",1939,6,9,"MSB 1090-5","JAR11349F","BP","KL","07-10-2025","F",29,24,323,"impact","impact_1931-1940",34.906619,-106.685289,"trem.unk","0"
"2844","MSB:Fish:1090",1939,6,9,"MSB 1090-3","JAR11357F","BP","EO","07-10-2025","F",33,25,483,"impact","impact_1931-1940",34.906619,-106.685289,"trem.unk","0"
"2845","MSB:Fish:1090",1939,6,9,"MSB 1090-1","JAR11348F","BP","GC","07-10-2025","F",39,30,751,"impact","impact_1931-1940",34.906619,-106.685289,"trem.unk","0"
"2846","MSB:Fish:10922",1992,7,9,"MSB 10922-3","JAR11592F","BP","KL","07-18-2025","F",33,25,400,"impact","impact_1991-2000",35.10469444,-106.6916667,"trem.unk","0"
"2847","MSB:Fish:10922",1992,7,9,"MSB 10922-5","JAR115843F","BP","GC","07-18-2025","F",30,24,322,"impact","impact_1991-2000",35.10469444,-106.6916667,"trem.unk","0"
"2848","MSB:Fish:10922",1992,7,9,"MSB 10922-4","JAR11584F","JG","GC","07-18-2025","F",27,22,141,"impact","impact_1991-2000",35.10469444,-106.6916667,"trem.unk","0"
"2849","MSB:Fish:10922",1992,7,9,"MSB 10922-2","JAR11586F","JG","GC","07-18-2025","F",25,20,143,"impact","impact_1991-2000",35.10469444,-106.6916667,"trem.unk","0"
"2850","MSB:Fish:10922",1992,7,9,"MSB 10922-1","JAR11589F","JG","KL","07-18-2025","F",30,25,362,"impact","impact_1991-2000",35.10469444,-106.6916667,"trem.unk","0"
"2851","MSB:Fish:10944",1992,7,15,"MSB 10944-2","JAR11565F","BP","GC","07-17-2025","F",37,29,751,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unk","0"
"2852","MSB:Fish:10944",1992,7,15,"MSB 10944-3","JAR11566F","BP","GC","07-17-2025","F",48,36,1418,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unk","0"
"2853","MSB:Fish:10944",1992,7,15,"MSB 10944-4","JAR11564F","BP","KL","07-17-2025","F",34,27,538,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unk","0"
"2854","MSB:Fish:10944",1992,7,15,"MSB 10944-5","JAR11567F","BP","KL","07-17-2025","F",35,27,542,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unk","0"
"2855","MSB:Fish:10944",1992,7,15,"MSB 10944-1","JAR11568F","BP","GC","07-17-2025","F",43,33,1179,"impact","impact_1991-2000",35.089293,-106.680842,"trem.unk","0"
"2856","MSB:Fish:1098",1939,5,13,"MSB 1098-4","JAR8819F","EO","KL","07-07-2025","F",32,25,352,"impact","impact_1931-1940",35.189406,-106.625396,"trem.unk","0"
"2857","MSB:Fish:1098",1939,5,13,"MSB 1098-2","JAR8815F","EO","GC","07-07-2025","F",41,33,887,"impact","impact_1931-1940",35.189406,-106.625396,"trem.unk","0"
"2858","MSB:Fish:1098",1939,5,13,"MSB 1098-3","JAR8817F","EO","KL","07-07-2025",NA,30,24,257,"impact","impact_1931-1940",35.189406,-106.625396,"trem.unk","0"
"2859","MSB:Fish:1098",1939,5,13,"MSB 1098-5","JAR8812F","EO","KL","07-07-2025",NA,41,33,697,"impact","impact_1931-1940",35.189406,-106.625396,"trem.unk","0"
"2860","MSB:Fish:1098",1939,5,13,"MSB 1098-1","JAR8814F","EO","KL","07-08-2025","F",46,37,1164,"impact","impact_1931-1940",35.189406,-106.625396,"trem.unk","0"
"2861","MSB:Fish:1100",1939,2,26,"MSB 1100-4","JAR8824F","BP","KL","07-08-2025","F",28,24,303,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2862","MSB:Fish:1100",1939,2,26,"MSB 1100-3","JAR8823F","JG","KL","07-08-2025",NA,33,25,326,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2863","MSB:Fish:1100",1939,2,26,"MSB 1100-1","JAR8825F","JG","KL","07-08-2025","F",43,33,679,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2864","MSB:Fish:1100",1939,2,26,"MSB 1100-2","JAR8827F","BP","EO ","07-08-2025","F",28,25,318,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2865","MSB:Fish:1100",1939,2,26,"MSB 1100-5","JAR8829F","JG","KL","07-08-2025",NA,26,23,226,"impact","impact_1931-1940",35.072363,-106.668064,"trem.unk","0"
"2866","MSB:Fish:1105",1939,1,20,"MSB 1105-1","JAR11362F","JG","GC","07-10-2025",NA,30,24,202,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2867","MSB:Fish:1105",1939,1,30,"MSB 1105-5","JAR11360F","JG","KL","07-10-2025",NA,36,28,396,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2868","MSB:Fish:1105",1939,1,30,"MSB 1105-3","JAR11361F","JG","KL","07-10-2025",NA,40,36,728,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2869","MSB:Fish:1105",1939,1,30,"MSB 1105-2","JAR11365F","JG","JG","07-10-2025",NA,27,23,158,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2870","MSB:Fish:1105",1939,1,30,"MSB 1105-4","JAR11368F","EO","EO","07-10-2025",NA,40,32,456,"impact","impact_1931-1940",35.100259,-106.692107,"trem.unk","0"
"2871","MSB:Fish:11095",1992,7,21,"MSB 11095-1","JAR11015F","KL","KL","07-23-2025",NA,26,21,178,"impact","impact_1991-2000",35.027111,-106.672944,"trem.unk","0"
"2872","MSB:Fish:11095",1992,7,21,"MSB 11095-3","JAR11013F","KL","KL","07-23-2025","F",35,28,526,"impact","impact_1991-2000",35.027111,-106.672944,"trem.unk","0"
"2873","MSB:Fish:11095",1992,7,21,"MSB 11095-2","JAR11016F","KL","KL","07-23-2025","F",33,27,385,"impact","impact_1991-2000",35.027111,-106.672944,"trem.unk","0"
"2874","MSB:Fish:11095",1992,7,21,"MSB 11095-4","JAR11000F","KL","KL","07-23-2025","F",31,25,375,"impact","impact_1991-2000",35.027111,-106.672944,"trem.unk","0"
"2875","MSB:Fish:11095",1992,7,21,"MSB 11095-5","JAR11003F","KL","KL","07-23-2025",NA,32,26,460,"impact","impact_1991-2000",35.027111,-106.672944,"trem.unk","0"
"2876","MSB:Fish:11126",1992,7,22,"MSB 11126-2","JAR11562F","JG","BP","07-17-2025","F",37,30,634,"impact","impact_1991-2000",34.97052778,-106.6911111,"trem.unk","0"
"2877","MSB:Fish:11126",1992,7,22,"MSB 11126-3","JAR11560F","JG","BP","07-17-2025","F",31,25,355,"impact","impact_1991-2000",34.97052778,-106.6911111,"trem.unk","0"
"2878","MSB:Fish:11126",1992,7,22,"MSB 11126-1","JAR11561F","EO","EO","07-17-2025","F",45,36,1113,"impact","impact_1991-2000",34.97052778,-106.6911111,"trem.unk","0"
"2879","MSB:Fish:11126",1992,7,22,"MSB 11126-4","JAR11559F","JG","GC","07-17-2025","F",40,34,733,"impact","impact_1991-2000",34.97052778,-106.6911111,"trem.unk","0"
"2880","MSB:Fish:11126",1992,7,22,"MSB 11126-5","JAR11558F","EO","KL","07-17-2025","M",26,21,179,"impact","impact_1991-2000",34.97052778,-106.6911111,"trem.unk","0"
"2881","MSB:Fish:11194",1992,7,24,"MSB 11194-2","JAR11570F","EO","KL","07-17-2025","M",26,22,151,"impact","impact_1991-2000",34.92872222,-106.6818611,"trem.unk","0"
"2882","MSB:Fish:11194",1992,7,24,"MSB 11194-3","JAR11569F","EO","GC","07-17-2025",NA,28,22,159,"impact","impact_1991-2000",34.92872222,-106.6818611,"trem.unk","0"
"2883","MSB:Fish:11194",1992,7,24,"MSB 11194-5","JAR11572F","EO","KL","07-17-2025",NA,36,29,658,"impact","impact_1991-2000",34.92872222,-106.6818611,"trem.unk","0"
"2884","MSB:Fish:11194",1992,7,24,"MSB 11194-4","JAR11571F","EO","EO","07-17-2025","F",35,27,456,"impact","impact_1991-2000",34.92872222,-106.6818611,"trem.unk","0"
"2885","MSB:Fish:11194",1992,7,24,"MSB 11194-1","JAR11563F","EO","GC","07-17-2025","F",29,24,333,"impact","impact_1991-2000",34.92872222,-106.6818611,"trem.unk","0"
"2886","MSB:Fish:12010",1992,9,28,"MSB 12010-3","JAR11037F","KL","KL","07-28-2025","F",28,23,210,"control","control_1991-2000",35.211416,-106.612833,"trem.unk","0"
"2887","MSB:Fish:12010",1992,9,28,"MSB 12010-2","JAR11056F","KL","KL","07-28-2025",NA,27,21.5,211,"control","control_1991-2000",35.211416,-106.612833,"trem.unk","0"
"2888","MSB:Fish:12010",1992,9,28,"MSB 12010-1","JAR11057F","KL","KL","07-28-2025","F",36,29,446,"control","control_1991-2000",35.211416,-106.612833,"trem.unk","0"
"2889","MSB:Fish:12010",1992,9,28,"MSB 12010-5","JAR11045F","KL","KL","07-28-2025","F",25,20,156,"control","control_1991-2000",35.211416,-106.612833,"trem.unk","0"
"2890","MSB:Fish:12010",1992,9,28,"MSB 12010-4","JAR11044F","KL","KL","07-28-2025","F",28,21,210,"control","control_1991-2000",35.211416,-106.612833,"trem.unk","0"
"2891","MSB:Fish:12531",1992,11,13,"MSB 12531-1","JAR11267F","EO","GC","07-11-2025",NA,46,38,1030,"control","control_1991-2000",35.380486,-106.502059,"trem.unk","0"
"2892","MSB:Fish:12531",1992,11,13,"MSB 12531-4","JAR11265F","EO","KL","07-11-2025",NA,31,25,317,"control","control_1991-2000",35.380486,-106.502059,"trem.unk","0"
"2893","MSB:Fish:12531",1992,11,13,"MSB 12531-5","JAR11266F","EO","BP","07-11-2025","F",48,40,1190,"control","control_1991-2000",35.380486,-106.502059,"trem.unk","0"
"2894","MSB:Fish:12531",1992,11,13,"MSB 12531-2","JAR11263F","EO","KL","07-11-2025",NA,34,27,414,"control","control_1991-2000",35.380486,-106.502059,"trem.unk","0"
"2895","MSB:Fish:12531",1992,11,13,"MSB 12531-3","JAR11264F","EO","KL","07-11-2025","F",35,28,445,"control","control_1991-2000",35.380486,-106.502059,"trem.unk","0"
"2896","MSB:Fish:14485",1993,7,13,"MSB 14485-1","JAR11128F","EO","GC","07-17-2025",NA,41,34,760,"impact","impact_1991-2000",34.929964,-106.681431,"trem.unk","0"
"2897","MSB:Fish:14485",1993,7,13,"MSB 14485-5","JAR11127F","JG","JG","07-17-2025",NA,24,20,116,"impact","impact_1991-2000",34.929964,-106.681431,"trem.unk","0"
"2898","MSB:Fish:14485",1993,7,13,"MSB 14485-4","JAR11129F","EO","GC","07-17-2025","F",30,23,247,"impact","impact_1991-2000",34.929964,-106.681431,"trem.unk","0"
"2899","MSB:Fish:14485",1993,7,13,"MSB 14485-3","JAR11557F","EO","KL","07-17-2025","F",37,29,520,"impact","impact_1991-2000",34.929964,-106.681431,"trem.unk","0"
"2900","MSB:Fish:14485",1993,7,13,"MSB 14485-2","JAR11130F","JG","GC","07-17-2025","F",43,35,751,"impact","impact_1991-2000",34.929964,-106.681431,"trem.unk","0"
"2901","MSB:Fish:18799",1993,8,12,"MSB 18799-5","JAR11578F","BP","KL","07-17-2025","F",30,23,274,"control","control_1991-2000",35.280904,-106.597587,"trem.unk","0"
"2902","MSB:Fish:18799",1993,8,12,"MSB 18799-2","JAR11582F","BP","KL","07-17-2025","F",31,25,375,"control","control_1991-2000",35.280904,-106.597587,"trem.unk","0"
